DEB [20200525-21:32:16.105] thr=1   paramiko.transport: starting thread (client mode): 0x4b19610L
DEB [20200525-21:38:41.887] thr=28  paramiko.transport: Kex agreed: diffie-hellman-group-exchange-sha256
DEB [20200525-21:38:41.888] thr=28  paramiko.transport: HostKey agreed: ssh-rsa
DEB [20200525-21:38:41.888] thr=28  paramiko.transport: Cipher agreed: aes128-ctr
DEB [20200525-21:38:41.888] thr=28  paramiko.transport: MAC agreed: hmac-sha1
DEB [20200525-21:38:41.888] thr=28  paramiko.transport: Compression agreed: none
DEB [20200525-21:38:42.564] thr=28  paramiko.transport: Got server p (2048 bits)
DEB [20200525-21:38:43.224] thr=28  paramiko.transport: kex engine KexGexSHA256 specified hash_algo <built-in function openssl_sha256>
DEB [20200525-21:38:43.224] thr=28  paramiko.transport: Switch to new keys ...
DEB [20200525-21:38:43.225] thr=2   paramiko.transport: Adding ssh-rsa host key for 192.168.0.20: 5656240f211ddea72bae61b1243de8f3
DEB [20200525-21:38:43.749] thr=28  paramiko.transport: userauth is OK
INF [20200525-21:38:47.685] thr=28  paramiko.transport: Authentication (password) failed.
DEB [20200525-21:38:49.022] thr=15  paramiko.transport: EOF in transport thread
DEB [20200525-21:38:53.215] thr=29  paramiko.transport: starting thread (client mode): 0xbcf4290L
DEB [20200525-21:38:53.215] thr=29  paramiko.transport: Local version/idstring: SSH-2.0-paramiko_2.7.1
DEB [20200525-21:38:53.244] thr=29  paramiko.transport: Remote version/idstring: SSH-2.0-OpenSSH_4.7p1 Debian-8ubuntu1
INF [20200525-21:38:53.245] thr=29  paramiko.transport: Connected (version 2.0, client OpenSSH_4.7p1)
DEB [20200525-21:38:53.250] thr=29  paramiko.transport: kex algos:[u'diffie-hellman-group-exchange-sha256', u'diffie-hellman-group-exchange-sha1', u'diffie-hellman-group14-sha1', u'diffie-hellman-group1-sha1'] server key:[u'ssh-rsa', u'ssh-dss'] client encrypt:[u'aes128-cbc', u'3des-cbc', u'blowfish-cbc', u'cast128-cbc', u'arcfour128', u'arcfour256', u'arcfour', u'aes192-cbc', u'aes256-cbc', u'rijndael-cbc@lysator.liu.se', u'aes128-ctr', u'aes192-ctr', u'aes256-ctr'] server encrypt:[u'aes128-cbc', u'3des-cbc', u'blowfish-cbc', u'cast128-cbc', u'arcfour128', u'arcfour256', u'arcfour', u'aes192-cbc', u'aes256-cbc', u'rijndael-cbc@lysator.liu.se', u'aes128-ctr', u'aes192-ctr', u'aes256-ctr'] client mac:[u'hmac-md5', u'hmac-sha1', u'umac-64@openssh.com', u'hmac-ripemd160', u'hmac-ripemd160@openssh.com', u'hmac-sha1-96', u'hmac-md5-96'] server mac:[u'hmac-md5', u'hmac-sha1', u'umac-64@openssh.com', u'hmac-ripemd160', u'hmac-ripemd160@openssh.com', u'hmac-sha1-96', u'hmac-md5-96'] client compress:[u'none', u'zlib@openssh.com'] server compress:[u'none', u'zlib@openssh.com'] client lang:[u''] server lang:[u''] kex follows?False
DEB [20200525-21:38:53.251] thr=29  paramiko.transport: Kex agreed: diffie-hellman-group-exchange-sha256
DEB [20200525-21:38:53.251] thr=29  paramiko.transport: HostKey agreed: ssh-rsa
DEB [20200525-21:38:53.251] thr=29  paramiko.transport: Cipher agreed: aes128-ctr
DEB [20200525-21:38:53.251] thr=29  paramiko.transport: MAC agreed: hmac-sha1
DEB [20200525-21:38:53.252] thr=29  paramiko.transport: Compression agreed: none
DEB [20200525-21:38:53.780] thr=29  paramiko.transport: Got server p (2048 bits)
DEB [20200525-21:38:54.203] thr=29  paramiko.transport: kex engine KexGexSHA256 specified hash_algo <built-in function openssl_sha256>
DEB [20200525-21:38:54.203] thr=29  paramiko.transport: Switch to new keys ...
DEB [20200525-21:38:54.240] thr=2   paramiko.transport: Adding ssh-rsa host key for 192.168.0.20: 5656240f211ddea72bae61b1243de8f3
DEB [20200525-21:38:55.164] thr=29  paramiko.transport: userauth is OK
INF [20200525-21:38:58.348] thr=29  paramiko.transport: Authentication (password) failed.
DEB [20200525-21:38:59.249] thr=16  paramiko.transport: EOF in transport thread
DEB [20200525-21:39:03.784] thr=30  paramiko.transport: starting thread (client mode): 0xbd01790L
DEB [20200525-21:39:03.784] thr=30  paramiko.transport: Local version/idstring: SSH-2.0-paramiko_2.7.1
DEB [20200525-21:39:03.812] thr=30  paramiko.transport: Remote version/idstring: SSH-2.0-OpenSSH_4.7p1 Debian-8ubuntu1
INF [20200525-21:39:03.813] thr=30  paramiko.transport: Connected (version 2.0, client OpenSSH_4.7p1)
DEB [20200525-21:39:03.817] thr=30  paramiko.transport: kex algos:[u'diffie-hellman-group-exchange-sha256', u'diffie-hellman-group-exchange-sha1', u'diffie-hellman-group14-sha1', u'diffie-hellman-group1-sha1'] server key:[u'ssh-rsa', u'ssh-dss'] client encrypt:[u'aes128-cbc', u'3des-cbc', u'blowfish-cbc', u'cast128-cbc', u'arcfour128', u'arcfour256', u'arcfour', u'aes192-cbc', u'aes256-cbc', u'rijndael-cbc@lysator.liu.se', u'aes128-ctr', u'aes192-ctr', u'aes256-ctr'] server encrypt:[u'aes128-cbc', u'3des-cbc', u'blowfish-cbc', u'cast128-cbc', u'arcfour128', u'arcfour256', u'arcfour', u'aes192-cbc', u'aes256-cbc', u'rijndael-cbc@lysator.liu.se', u'aes128-ctr', u'aes192-ctr', u'aes256-ctr'] client mac:[u'hmac-md5', u'hmac-sha1', u'umac-64@openssh.com', u'hmac-ripemd160', u'hmac-ripemd160@openssh.com', u'hmac-sha1-96', u'hmac-md5-96'] server mac:[u'hmac-md5', u'hmac-sha1', u'umac-64@openssh.com', u'hmac-ripemd160', u'hmac-ripemd160@openssh.com', u'hmac-sha1-96', u'hmac-md5-96'] client compress:[u'none', u'zlib@openssh.com'] server compress:[u'none', u'zlib@openssh.com'] client lang:[u''] server lang:[u''] kex follows?False
DEB [20200525-21:39:03.817] thr=30  paramiko.transport: Kex agreed: diffie-hellman-group-exchange-sha256
DEB [20200525-21:39:03.818] thr=30  paramiko.transport: HostKey agreed: ssh-rsa
DEB [20200525-21:39:03.818] thr=30  paramiko.transport: Cipher agreed: aes128-ctr
DEB [20200525-21:39:03.818] thr=30  paramiko.transport: MAC agreed: hmac-sha1
DEB [20200525-21:39:03.818] thr=30  paramiko.transport: Compression agreed: none
DEB [20200525-21:39:04.172] thr=30  paramiko.transport: Got server p (2048 bits)
DEB [20200525-21:39:04.723] thr=30  paramiko.transport: kex engine KexGexSHA256 specified hash_algo <built-in function openssl_sha256>
DEB [20200525-21:39:04.724] thr=30  paramiko.transport: Switch to new keys ...
DEB [20200525-21:39:04.724] thr=2   paramiko.transport: Adding ssh-rsa host key for 192.168.0.20: 5656240f211ddea72bae61b1243de8f3
DEB [20200525-21:39:05.298] thr=30  paramiko.transport: userauth is OK
INF [20200525-21:39:08.165] thr=30  paramiko.transport: Authentication (password) failed.
DEB [20200525-21:39:09.291] thr=17  paramiko.transport: EOF in transport thread
DEB [20200525-21:39:13.782] thr=31  paramiko.transport: starting thread (client mode): 0xbd6bfd0L
DEB [20200525-21:39:13.783] thr=31  paramiko.transport: Local version/idstring: SSH-2.0-paramiko_2.7.1
DEB [20200525-21:39:13.791] thr=31  paramiko.transport: Remote version/idstring: SSH-2.0-OpenSSH_4.7p1 Debian-8ubuntu1
INF [20200525-21:39:13.792] thr=31  paramiko.transport: Connected (version 2.0, client OpenSSH_4.7p1)
DEB [20200525-21:39:13.795] thr=31  paramiko.transport: kex algos:[u'diffie-hellman-group-exchange-sha256', u'diffie-hellman-group-exchange-sha1', u'diffie-hellman-group14-sha1', u'diffie-hellman-group1-sha1'] server key:[u'ssh-rsa', u'ssh-dss'] client encrypt:[u'aes128-cbc', u'3des-cbc', u'blowfish-cbc', u'cast128-cbc', u'arcfour128', u'arcfour256', u'arcfour', u'aes192-cbc', u'aes256-cbc', u'rijndael-cbc@lysator.liu.se', u'aes128-ctr', u'aes192-ctr', u'aes256-ctr'] server encrypt:[u'aes128-cbc', u'3des-cbc', u'blowfish-cbc', u'cast128-cbc', u'arcfour128', u'arcfour256', u'arcfour', u'aes192-cbc', u'aes256-cbc', u'rijndael-cbc@lysator.liu.se', u'aes128-ctr', u'aes192-ctr', u'aes256-ctr'] client mac:[u'hmac-md5', u'hmac-sha1', u'umac-64@openssh.com', u'hmac-ripemd160', u'hmac-ripemd160@openssh.com', u'hmac-sha1-96', u'hmac-md5-96'] server mac:[u'hmac-md5', u'hmac-sha1', u'umac-64@openssh.com', u'hmac-ripemd160', u'hmac-ripemd160@openssh.com', u'hmac-sha1-96', u'hmac-md5-96'] client compress:[u'none', u'zlib@openssh.com'] server compress:[u'none', u'zlib@openssh.com'] client lang:[u''] server lang:[u''] kex follows?False
DEB [20200525-21:39:13.796] thr=31  paramiko.transport: Kex agreed: diffie-hellman-group-exchange-sha256
DEB [20200525-21:39:13.796] thr=31  paramiko.transport: HostKey agreed: ssh-rsa
DEB [20200525-21:39:13.796] thr=31  paramiko.transport: Cipher agreed: aes128-ctr
DEB [20200525-21:39:13.796] thr=31  paramiko.transport: MAC agreed: hmac-sha1
DEB [20200525-21:39:13.797] thr=31  paramiko.transport: Compression agreed: none
DEB [20200525-21:39:14.064] thr=31  paramiko.transport: Got server p (2048 bits)
DEB [20200525-21:39:14.760] thr=31  paramiko.transport: kex engine KexGexSHA256 specified hash_algo <built-in function openssl_sha256>
DEB [20200525-21:39:14.760] thr=31  paramiko.transport: Switch to new keys ...
DEB [20200525-21:39:14.762] thr=2   paramiko.transport: Adding ssh-rsa host key for 192.168.0.20: 5656240f211ddea72bae61b1243de8f3
DEB [20200525-21:39:16.153] thr=31  paramiko.transport: userauth is OK
INF [20200525-21:39:19.122] thr=31  paramiko.transport: Authentication (password) failed.
DEB [20200525-21:39:19.532] thr=18  paramiko.transport: EOF in transport thread
DEB [20200525-21:39:24.653] thr=32  paramiko.transport: starting thread (client mode): 0xbd797d0L
DEB [20200525-21:39:24.653] thr=32  paramiko.transport: Local version/idstring: SSH-2.0-paramiko_2.7.1
DEB [20200525-21:39:24.682] thr=32  paramiko.transport: Remote version/idstring: SSH-2.0-OpenSSH_4.7p1 Debian-8ubuntu1
INF [20200525-21:39:24.683] thr=32  paramiko.transport: Connected (version 2.0, client OpenSSH_4.7p1)
DEB [20200525-21:39:24.691] thr=32  paramiko.transport: kex algos:[u'diffie-hellman-group-exchange-sha256', u'diffie-hellman-group-exchange-sha1', u'diffie-hellman-group14-sha1', u'diffie-hellman-group1-sha1'] server key:[u'ssh-rsa', u'ssh-dss'] client encrypt:[u'aes128-cbc', u'3des-cbc', u'blowfish-cbc', u'cast128-cbc', u'arcfour128', u'arcfour256', u'arcfour', u'aes192-cbc', u'aes256-cbc', u'rijndael-cbc@lysator.liu.se', u'aes128-ctr', u'aes192-ctr', u'aes256-ctr'] server encrypt:[u'aes128-cbc', u'3des-cbc', u'blowfish-cbc', u'cast128-cbc', u'arcfour128', u'arcfour256', u'arcfour', u'aes192-cbc', u'aes256-cbc', u'rijndael-cbc@lysator.liu.se', u'aes128-ctr', u'aes192-ctr', u'aes256-ctr'] client mac:[u'hmac-md5', u'hmac-sha1', u'umac-64@openssh.com', u'hmac-ripemd160', u'hmac-ripemd160@openssh.com', u'hmac-sha1-96', u'hmac-md5-96'] server mac:[u'hmac-md5', u'hmac-sha1', u'umac-64@openssh.com', u'hmac-ripemd160', u'hmac-ripemd160@openssh.com', u'hmac-sha1-96', u'hmac-md5-96'] client compress:[u'none', u'zlib@openssh.com'] server compress:[u'none', u'zlib@openssh.com'] client lang:[u''] server lang:[u''] kex follows?False
DEB [20200525-21:39:24.692] thr=32  paramiko.transport: Kex agreed: diffie-hellman-group-exchange-sha256
DEB [20200525-21:39:24.692] thr=32  paramiko.transport: HostKey agreed: ssh-rsa
DEB [20200525-21:39:24.692] thr=32  paramiko.transport: Cipher agreed: aes128-ctr
DEB [20200525-21:39:24.693] thr=32  paramiko.transport: MAC agreed: hmac-sha1
DEB [20200525-21:39:24.693] thr=32  paramiko.transport: Compression agreed: none
DEB [20200525-21:39:25.173] thr=32  paramiko.transport: Got server p (2048 bits)
DEB [20200525-21:39:25.639] thr=32  paramiko.transport: kex engine KexGexSHA256 specified hash_algo <built-in function openssl_sha256>
DEB [20200525-21:39:25.639] thr=32  paramiko.transport: Switch to new keys ...
DEB [20200525-21:39:25.672] thr=2   paramiko.transport: Adding ssh-rsa host key for 192.168.0.20: 5656240f211ddea72bae61b1243de8f3
DEB [20200525-21:39:26.700] thr=32  paramiko.transport: userauth is OK
DEB [20200525-21:39:29.567] thr=19  paramiko.transport: EOF in transport thread
INF [20200525-21:39:30.183] thr=32  paramiko.transport: Authentication (password) failed.
DEB [20200525-21:39:35.354] thr=33  paramiko.transport: starting thread (client mode): 0xbd79650L
DEB [20200525-21:39:35.355] thr=33  paramiko.transport: Local version/idstring: SSH-2.0-paramiko_2.7.1
DEB [20200525-21:39:35.384] thr=33  paramiko.transport: Remote version/idstring: SSH-2.0-OpenSSH_4.7p1 Debian-8ubuntu1
INF [20200525-21:39:35.384] thr=33  paramiko.transport: Connected (version 2.0, client OpenSSH_4.7p1)
DEB [20200525-21:39:35.389] thr=33  paramiko.transport: kex algos:[u'diffie-hellman-group-exchange-sha256', u'diffie-hellman-group-exchange-sha1', u'diffie-hellman-group14-sha1', u'diffie-hellman-group1-sha1'] server key:[u'ssh-rsa', u'ssh-dss'] client encrypt:[u'aes128-cbc', u'3des-cbc', u'blowfish-cbc', u'cast128-cbc', u'arcfour128', u'arcfour256', u'arcfour', u'aes192-cbc', u'aes256-cbc', u'rijndael-cbc@lysator.liu.se', u'aes128-ctr', u'aes192-ctr', u'aes256-ctr'] server encrypt:[u'aes128-cbc', u'3des-cbc', u'blowfish-cbc', u'cast128-cbc', u'arcfour128', u'arcfour256', u'arcfour', u'aes192-cbc', u'aes256-cbc', u'rijndael-cbc@lysator.liu.se', u'aes128-ctr', u'aes192-ctr', u'aes256-ctr'] client mac:[u'hmac-md5', u'hmac-sha1', u'umac-64@openssh.com', u'hmac-ripemd160', u'hmac-ripemd160@openssh.com', u'hmac-sha1-96', u'hmac-md5-96'] server mac:[u'hmac-md5', u'hmac-sha1', u'umac-64@openssh.com', u'hmac-ripemd160', u'hmac-ripemd160@openssh.com', u'hmac-sha1-96', u'hmac-md5-96'] client compress:[u'none', u'zlib@openssh.com'] server compress:[u'none', u'zlib@openssh.com'] client lang:[u''] server lang:[u''] kex follows?False
DEB [20200525-21:39:35.390] thr=33  paramiko.transport: Kex agreed: diffie-hellman-group-exchange-sha256
DEB [20200525-21:39:35.390] thr=33  paramiko.transport: HostKey agreed: ssh-rsa
DEB [20200525-21:39:35.390] thr=33  paramiko.transport: Cipher agreed: aes128-ctr
DEB [20200525-21:39:35.390] thr=33  paramiko.transport: MAC agreed: hmac-sha1
DEB [20200525-21:39:35.391] thr=33  paramiko.transport: Compression agreed: none
DEB [20200525-21:39:35.814] thr=33  paramiko.transport: Got server p (2048 bits)
DEB [20200525-21:39:36.776] thr=33  paramiko.transport: kex engine KexGexSHA256 specified hash_algo <built-in function openssl_sha256>
DEB [20200525-21:39:36.777] thr=33  paramiko.transport: Switch to new keys ...
DEB [20200525-21:39:36.796] thr=2   paramiko.transport: Adding ssh-rsa host key for 192.168.0.20: 5656240f211ddea72bae61b1243de8f3
DEB [20200525-21:39:37.555] thr=33  paramiko.transport: userauth is OK
INF [20200525-21:39:39.603] thr=33  paramiko.transport: Authentication (password) failed.
DEB [20200525-21:39:42.777] thr=21  paramiko.transport: EOF in transport thread
DEB [20200525-21:39:44.640] thr=34  paramiko.transport: starting thread (client mode): 0xbd0d210L
DEB [20200525-21:39:44.641] thr=34  paramiko.transport: Local version/idstring: SSH-2.0-paramiko_2.7.1
DEB [20200525-21:39:44.670] thr=34  paramiko.transport: Remote version/idstring: SSH-2.0-OpenSSH_4.7p1 Debian-8ubuntu1
INF [20200525-21:39:44.670] thr=34  paramiko.transport: Connected (version 2.0, client OpenSSH_4.7p1)
DEB [20200525-21:39:44.675] thr=34  paramiko.transport: kex algos:[u'diffie-hellman-group-exchange-sha256', u'diffie-hellman-group-exchange-sha1', u'diffie-hellman-group14-sha1', u'diffie-hellman-group1-sha1'] server key:[u'ssh-rsa', u'ssh-dss'] client encrypt:[u'aes128-cbc', u'3des-cbc', u'blowfish-cbc', u'cast128-cbc', u'arcfour128', u'arcfour256', u'arcfour', u'aes192-cbc', u'aes256-cbc', u'rijndael-cbc@lysator.liu.se', u'aes128-ctr', u'aes192-ctr', u'aes256-ctr'] server encrypt:[u'aes128-cbc', u'3des-cbc', u'blowfish-cbc', u'cast128-cbc', u'arcfour128', u'arcfour256', u'arcfour', u'aes192-cbc', u'aes256-cbc', u'rijndael-cbc@lysator.liu.se', u'aes128-ctr', u'aes192-ctr', u'aes256-ctr'] client mac:[u'hmac-md5', u'hmac-sha1', u'umac-64@openssh.com', u'hmac-ripemd160', u'hmac-ripemd160@openssh.com', u'hmac-sha1-96', u'hmac-md5-96'] server mac:[u'hmac-md5', u'hmac-sha1', u'umac-64@openssh.com', u'hmac-ripemd160', u'hmac-ripemd160@openssh.com', u'hmac-sha1-96', u'hmac-md5-96'] client compress:[u'none', u'zlib@openssh.com'] server compress:[u'none', u'zlib@openssh.com'] client lang:[u''] server lang:[u''] kex follows?False
DEB [20200525-21:39:44.676] thr=34  paramiko.transport: Kex agreed: diffie-hellman-group-exchange-sha256
DEB [20200525-21:39:44.676] thr=34  paramiko.transport: HostKey agreed: ssh-rsa
DEB [20200525-21:39:44.676] thr=34  paramiko.transport: Cipher agreed: aes128-ctr
DEB [20200525-21:39:44.676] thr=34  paramiko.transport: MAC agreed: hmac-sha1
DEB [20200525-21:39:44.676] thr=34  paramiko.transport: Compression agreed: none
DEB [20200525-21:39:44.884] thr=34  paramiko.transport: Got server p (2048 bits)
DEB [20200525-21:39:45.304] thr=34  paramiko.transport: kex engine KexGexSHA256 specified hash_algo <built-in function openssl_sha256>
DEB [20200525-21:39:45.304] thr=34  paramiko.transport: Switch to new keys ...
DEB [20200525-21:39:45.308] thr=2   paramiko.transport: Adding ssh-rsa host key for 192.168.0.20: 5656240f211ddea72bae61b1243de8f3
DEB [20200525-21:39:45.811] thr=34  paramiko.transport: userauth is OK
INF [20200525-21:39:48.717] thr=34  paramiko.transport: Authentication (password) failed.
DEB [20200525-21:39:53.536] thr=22  paramiko.transport: EOF in transport thread
DEB [20200525-21:39:53.818] thr=35  paramiko.transport: starting thread (client mode): 0xbd7f510L
DEB [20200525-21:39:53.818] thr=35  paramiko.transport: Local version/idstring: SSH-2.0-paramiko_2.7.1
DEB [20200525-21:39:53.848] thr=35  paramiko.transport: Remote version/idstring: SSH-2.0-OpenSSH_4.7p1 Debian-8ubuntu1
INF [20200525-21:39:53.848] thr=35  paramiko.transport: Connected (version 2.0, client OpenSSH_4.7p1)
DEB [20200525-21:39:53.853] thr=35  paramiko.transport: kex algos:[u'diffie-hellman-group-exchange-sha256', u'diffie-hellman-group-exchange-sha1', u'diffie-hellman-group14-sha1', u'diffie-hellman-group1-sha1'] server key:[u'ssh-rsa', u'ssh-dss'] client encrypt:[u'aes128-cbc', u'3des-cbc', u'blowfish-cbc', u'cast128-cbc', u'arcfour128', u'arcfour256', u'arcfour', u'aes192-cbc', u'aes256-cbc', u'rijndael-cbc@lysator.liu.se', u'aes128-ctr', u'aes192-ctr', u'aes256-ctr'] server encrypt:[u'aes128-cbc', u'3des-cbc', u'blowfish-cbc', u'cast128-cbc', u'arcfour128', u'arcfour256', u'arcfour', u'aes192-cbc', u'aes256-cbc', u'rijndael-cbc@lysator.liu.se', u'aes128-ctr', u'aes192-ctr', u'aes256-ctr'] client mac:[u'hmac-md5', u'hmac-sha1', u'umac-64@openssh.com', u'hmac-ripemd160', u'hmac-ripemd160@openssh.com', u'hmac-sha1-96', u'hmac-md5-96'] server mac:[u'hmac-md5', u'hmac-sha1', u'umac-64@openssh.com', u'hmac-ripemd160', u'hmac-ripemd160@openssh.com', u'hmac-sha1-96', u'hmac-md5-96'] client compress:[u'none', u'zlib@openssh.com'] server compress:[u'none', u'zlib@openssh.com'] client lang:[u''] server lang:[u''] kex follows?False
DEB [20200525-21:39:53.853] thr=35  paramiko.transport: Kex agreed: diffie-hellman-group-exchange-sha256
DEB [20200525-21:39:53.854] thr=35  paramiko.transport: HostKey agreed: ssh-rsa
DEB [20200525-21:39:53.854] thr=35  paramiko.transport: Cipher agreed: aes128-ctr
DEB [20200525-21:39:53.854] thr=35  paramiko.transport: MAC agreed: hmac-sha1
DEB [20200525-21:39:53.854] thr=35  paramiko.transport: Compression agreed: none
DEB [20200525-21:39:54.077] thr=35  paramiko.transport: Got server p (2048 bits)
DEB [20200525-21:39:54.285] thr=35  paramiko.transport: kex engine KexGexSHA256 specified hash_algo <built-in function openssl_sha256>
DEB [20200525-21:39:54.285] thr=35  paramiko.transport: Switch to new keys ...
DEB [20200525-21:39:54.301] thr=2   paramiko.transport: Adding ssh-rsa host key for 192.168.0.20: 5656240f211ddea72bae61b1243de8f3
DEB [20200525-21:39:55.167] thr=35  paramiko.transport: userauth is OK
INF [20200525-21:39:57.421] thr=35  paramiko.transport: Authentication (password) failed.
DEB [20200525-21:40:02.630] thr=36  paramiko.transport: starting thread (client mode): 0xbd7f650L
DEB [20200525-21:40:02.631] thr=36  paramiko.transport: Local version/idstring: SSH-2.0-paramiko_2.7.1
ERR [20200525-21:40:02.633] thr=36  paramiko.transport: Exception: Error reading SSH protocol banner
ERR [20200525-21:40:02.634] thr=36  paramiko.transport: Traceback (most recent call last):
ERR [20200525-21:40:02.635] thr=36  paramiko.transport:   File "/Library/Python/2.7/site-packages/paramiko/transport.py", line 2039, in run
ERR [20200525-21:40:02.635] thr=36  paramiko.transport:     self._check_banner()
ERR [20200525-21:40:02.635] thr=36  paramiko.transport:   File "/Library/Python/2.7/site-packages/paramiko/transport.py", line 2216, in _check_banner
ERR [20200525-21:40:02.635] thr=36  paramiko.transport:     "Error reading SSH protocol banner" + str(e)
ERR [20200525-21:40:02.635] thr=36  paramiko.transport: SSHException: Error reading SSH protocol banner
ERR [20200525-21:40:02.635] thr=36  paramiko.transport: 
DEB [20200525-21:40:03.776] thr=23  paramiko.transport: EOF in transport thread
DEB [20200525-21:40:07.665] thr=37  paramiko.transport: starting thread (client mode): 0xbd2ca10L
DEB [20200525-21:40:07.665] thr=37  paramiko.transport: Local version/idstring: SSH-2.0-paramiko_2.7.1
DEB [20200525-21:40:07.694] thr=37  paramiko.transport: Remote version/idstring: SSH-2.0-OpenSSH_4.7p1 Debian-8ubuntu1
INF [20200525-21:40:07.695] thr=37  paramiko.transport: Connected (version 2.0, client OpenSSH_4.7p1)
DEB [20200525-21:40:07.700] thr=37  paramiko.transport: kex algos:[u'diffie-hellman-group-exchange-sha256', u'diffie-hellman-group-exchange-sha1', u'diffie-hellman-group14-sha1', u'diffie-hellman-group1-sha1'] server key:[u'ssh-rsa', u'ssh-dss'] client encrypt:[u'aes128-cbc', u'3des-cbc', u'blowfish-cbc', u'cast128-cbc', u'arcfour128', u'arcfour256', u'arcfour', u'aes192-cbc', u'aes256-cbc', u'rijndael-cbc@lysator.liu.se', u'aes128-ctr', u'aes192-ctr', u'aes256-ctr'] server encrypt:[u'aes128-cbc', u'3des-cbc', u'blowfish-cbc', u'cast128-cbc', u'arcfour128', u'arcfour256', u'arcfour', u'aes192-cbc', u'aes256-cbc', u'rijndael-cbc@lysator.liu.se', u'aes128-ctr', u'aes192-ctr', u'aes256-ctr'] client mac:[u'hmac-md5', u'hmac-sha1', u'umac-64@openssh.com', u'hmac-ripemd160', u'hmac-ripemd160@openssh.com', u'hmac-sha1-96', u'hmac-md5-96'] server mac:[u'hmac-md5', u'hmac-sha1', u'umac-64@openssh.com', u'hmac-ripemd160', u'hmac-ripemd160@openssh.com', u'hmac-sha1-96', u'hmac-md5-96'] client compress:[u'none', u'zlib@openssh.com'] server compress:[u'none', u'zlib@openssh.com'] client lang:[u''] server lang:[u''] kex follows?False
DEB [20200525-21:40:07.701] thr=37  paramiko.transport: Kex agreed: diffie-hellman-group-exchange-sha256
DEB [20200525-21:40:07.701] thr=37  paramiko.transport: HostKey agreed: ssh-rsa
DEB [20200525-21:40:07.701] thr=37  paramiko.transport: Cipher agreed: aes128-ctr
DEB [20200525-21:40:07.701] thr=37  paramiko.transport: MAC agreed: hmac-sha1
DEB [20200525-21:40:07.702] thr=37  paramiko.transport: Compression agreed: none
DEB [20200525-21:40:07.853] thr=37  paramiko.transport: Got server p (2048 bits)
DEB [20200525-21:40:08.191] thr=37  paramiko.transport: kex engine KexGexSHA256 specified hash_algo <built-in function openssl_sha256>
DEB [20200525-21:40:08.192] thr=37  paramiko.transport: Switch to new keys ...
DEB [20200525-21:40:08.195] thr=2   paramiko.transport: Adding ssh-rsa host key for 192.168.0.20: 5656240f211ddea72bae61b1243de8f3
DEB [20200525-21:40:09.919] thr=37  paramiko.transport: userauth is OK
INF [20200525-21:40:12.992] thr=37  paramiko.transport: Authentication (password) failed.
DEB [20200525-21:40:13.730] thr=24  paramiko.transport: EOF in transport thread
DEB [20200525-21:40:18.180] thr=38  paramiko.transport: starting thread (client mode): 0xbd2c590L
DEB [20200525-21:40:18.181] thr=38  paramiko.transport: Local version/idstring: SSH-2.0-paramiko_2.7.1
DEB [20200525-21:40:18.210] thr=38  paramiko.transport: Remote version/idstring: SSH-2.0-OpenSSH_4.7p1 Debian-8ubuntu1
INF [20200525-21:40:18.210] thr=38  paramiko.transport: Connected (version 2.0, client OpenSSH_4.7p1)
DEB [20200525-21:40:18.215] thr=38  paramiko.transport: kex algos:[u'diffie-hellman-group-exchange-sha256', u'diffie-hellman-group-exchange-sha1', u'diffie-hellman-group14-sha1', u'diffie-hellman-group1-sha1'] server key:[u'ssh-rsa', u'ssh-dss'] client encrypt:[u'aes128-cbc', u'3des-cbc', u'blowfish-cbc', u'cast128-cbc', u'arcfour128', u'arcfour256', u'arcfour', u'aes192-cbc', u'aes256-cbc', u'rijndael-cbc@lysator.liu.se', u'aes128-ctr', u'aes192-ctr', u'aes256-ctr'] server encrypt:[u'aes128-cbc', u'3des-cbc', u'blowfish-cbc', u'cast128-cbc', u'arcfour128', u'arcfour256', u'arcfour', u'aes192-cbc', u'aes256-cbc', u'rijndael-cbc@lysator.liu.se', u'aes128-ctr', u'aes192-ctr', u'aes256-ctr'] client mac:[u'hmac-md5', u'hmac-sha1', u'umac-64@openssh.com', u'hmac-ripemd160', u'hmac-ripemd160@openssh.com', u'hmac-sha1-96', u'hmac-md5-96'] server mac:[u'hmac-md5', u'hmac-sha1', u'umac-64@openssh.com', u'hmac-ripemd160', u'hmac-ripemd160@openssh.com', u'hmac-sha1-96', u'hmac-md5-96'] client compress:[u'none', u'zlib@openssh.com'] server compress:[u'none', u'zlib@openssh.com'] client lang:[u''] server lang:[u''] kex follows?False
DEB [20200525-21:40:18.215] thr=38  paramiko.transport: Kex agreed: diffie-hellman-group-exchange-sha256
DEB [20200525-21:40:18.215] thr=38  paramiko.transport: HostKey agreed: ssh-rsa
DEB [20200525-21:40:18.216] thr=38  paramiko.transport: Cipher agreed: aes128-ctr
DEB [20200525-21:40:18.216] thr=38  paramiko.transport: MAC agreed: hmac-sha1
DEB [20200525-21:40:18.216] thr=38  paramiko.transport: Compression agreed: none
DEB [20200525-21:40:18.720] thr=38  paramiko.transport: Got server p (2048 bits)
DEB [20200525-21:40:18.853] thr=38  paramiko.transport: kex engine KexGexSHA256 specified hash_algo <built-in function openssl_sha256>
DEB [20200525-21:40:18.854] thr=38  paramiko.transport: Switch to new keys ...
